"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/35786223/";" ""Venta. Piso. Pinar de Chamartín. 141m2 construidos. 3 dormitorios mas 2 baños. Zona de servicio completa. Trastero. Piscina mancomunada.Piso para reformar, situado en magnífica zona del Pinar de Chamartin que cuenta con todo tipo de servicios y perfectamente comunicada. La orientación del piso, sureste, le proporciona una gran luminosidad. Las vistas despejadas a un agradable y cuidado parque suponen otro atractivo.La vivienda se distribuye en hall de entrada, salon-comedor, 3 dormitorios, dos baños y cocina con dormitorio de servicio completo con tendedero. Dispone de trastero y piscina mancomunada. Finca con portero y posibilidad de garaje. cercano."" ";"Piso en venta en calle del jazmin, Costillares, Madrid";"395000";"141";"4";"5ª";"-3.6654169";"40.48066"
"2";"https://www.idealista.com/inmueble/35889413/";" ""Espectacular y Único-Promora vende piso ático junto al parque del Retiro. En Promora Madrid hemos detectado que este piso reúne la casi totalidad de elementos que hacen que una propiedad sea considerada de lujo y singular: por su tamaño, 470 metros cuadrados construidos (unos 390 útiles), por su luz, todo exterior y en planta cuarta lo que hace que cada estancia (todas ellas¡) tengan mucha luz, por su distribución equilibrada, sensata y sin recovecos, por su perfecto estado, por sus 3 plazas de garaje y trastero de 20 metros cuadrados, por sus zonas comunes con bonita piscina con zonas verdes y hasta por la seguridad privada de algunos de sus ilustres vecinos… y más, mucho más…Dentro de un edificio -de cuatro plantas y muy pocos vecinos- Promora ofrece este ático muy cerca del parque del Retiro que destaca por lo equilibrado y lujoso del conjunto: cuatro dormitorios con tres baños, el principal de unos 50 metros cuadrados con mucho armario, terraza propia con vistas a Madrid, amplio vestidor y baño. Salón de casi 60 metros cuadrados con varios ambientes bien diferenciados, comedor independiente para 10 o más comensales, sala de estar, cocina de unos 50 metros cuadrados totalmente nueva y con entrada independiente y completa y digna zona para el servicio (compuesta de dormitorio de buen tamaño con su propio baño).Lineales de armarios por toda la casa¡La zona de recibo da paso a los dormitorios (cuatro con tres baños) a través de un distribuidor interior que genera sensación de espacio y volumen.La luz inunda todo el recorrido y no nos deja indiferentes, llama la atención.El piso se completa con tres plazas de garaje y un gran trastero de 20 metros cuadrados, la piscina comunitaria con zona verde que invita a disfrutar en el centro de la ciudad…un lujo¡Esmerado servicio de conserjería con residencia en la misma finca.Ascensor.Aire acondicionado.Retiro es lo que podríamos llamar un barrio de vida tranquila. Situado en las inmediaciones del parque que le da nombre, está compuesto a su vez por las barriadas de Pacífico, Adelfas, Estrella, Ibiza, y Niño Jesús. Hablamos de una zona residencial que, además de disfrutar de ese pulmón verde, cuenta con todas las infraestructuras necesarias: colegios, comercios, hospitales, áreas recreativas… En este sentido, destacamos los antiguos cuarteles de Daoiz y Velarde hoy convertidos en polideportivo."" ";"Piso en venta en Niño Jesús, Madrid";"2250000";"470";"5";"4ª";"-3.675011";"40.4130976"
"3";"https://www.idealista.com/inmueble/31810972/";" ""Promora Madrid vende piso señorial en el Barrio de JUSTICIA. Vivienda de 500 m2 aproximadamente en edificio clásico rehabilitado. Exento de I. B. I.5 Balcones a la calle, salón de 200m con 5 ambientes, 4 dormitorios, 3 baños y aseo de cortesía. Zona de servicio completa. Garaje.Vivienda excepcional de gran lujo, ubicada en edificio histórico catalogado, con paso de Carruajes.La zona de recibo se distribuye alrededor de dos grandes halls. Cuenta con salón de 200m2 dividido en 5 ambientes, todos con chimenea, biblioteca y comedor independientes.En el resto del inmueble encontramos las 4 habitaciones, todas con baño en suite y vestidor.La cocina, muy grande tiene zona de office.La casa destaca por estar ubicada en uno de los edificios con más encanto del barrio de Justicia. La calidad de sus acabados, la altura de sus techos, una distribución impecable, y sus numerosos balcones y miradores a la calle y a un bonito patio hacen que sea realmente muy luminosa.Si los barrios de Salamanca, Chamberí o los Jerónimos tienen ese aire señorial y elegante, Justicia lo mantiene pero con toque cosmopolita. Callejear por Barquillo, Argensola, Almirante, o Conde de Xiquena nos hará descubrir boutiques con interiorismos innovadores, talleres de diseñadores, galerías de arte para creadores emergentes, restaurantes, vinotecas, terrazas y clubes de moda. Sin duda, es el área más chic de Madrid, con una emocionante actividad urbanita. Sin olvidar Chueca, el núcleo gay de la capital, donde se halla el mercado de San Antón: un espacio gastronómico trendy, abierto y desenfadado. Como Frank Gehry ha dicho en más de una ocasión, la arquitectura define el espíritu de un territorio, y en el barrio de Justicia no faltan los edificios emblemáticos. Desde el modernismo empalagoso del Palacio de Longoria, hasta el clasicismo del Museo Romántico o la iglesia de Las Salesas, pasando por construcciones más contemporáneas como la nueva sede del Colegio de Arquitectos de Madrid. Además de contar con piscina, gimnasio y parking, recomendamos visitar su jardín interior donde recientemente se ha abierto el restaurante Bosco de Lobos.Por si esto fuera poco, a partir de mayo una parte del barrio se incluirá en el Área de Prioridad Residencial, es decir, su entorno será peatonal y el tráfico estará limitado a residentes y transporte público."" ";"Piso en venta en Chueca-Justicia, Madrid";"3500000";"557";"5";"2ª";"-3.6941883";"40.4219009"
"4";"https://www.idealista.com/inmueble/28836639/";" ""Promora Madrid vende piso en el barrio de CHAMBERÍ-ALMAGRO. 1 dormitorio, 1 baño. Piscina, gimnasio, sauna. 1 plaza de garaje y trastero incluidos en el precio.Promora presenta este piso de lujo ubicado en un edificio exclusivo, de unos 100 m2, con excelentes calidades y domótica. Cuenta con un amplio salón-comedor muy luminoso, con cocina americana, un dormitorio con baño en suite, numerosos armarios empotrados. La cocina esta equipada con electrodomésticos de primeras marcas y tendedero cerrado.Calefacción por suelo radiante y aire acondicionado en todas las estancias, persianas motorizadas. Muy luminoso.En la finca hay piscina cubierta, gimnasio, sauna y seguridad 24 horas.Con vistas despejadas, el edificio esta situado en una de las zonas mas destacadas de Chamberí, rodeada edificios de oficinas, centros comerciales, embajadas, restaurantes exclusivos, museos. muy cerca del centro de Madrid.""Una casa única en un entorno singular""Dicen sus vecinos que Chamberí es uno de los barrios más castizos de Madrid. Y nos les falta razón, aunque también es unos de los más elegantes. Un paseo por sus calles nos hace disfrutar de hermosísimos arbolados, de plazas acogedoras como la de Olavide y de edificios emblemáticos como el Hospital de Maudes, la Casa de las Flores o los palacetes del conocido “Triángulo de Oro”: un área donde se instaló a finales del siglo XIX y principios del XX gran parte de la aristocracia madrileña y que va desde el paseo de la Castellana hasta a las calles Génova, Almagro y Miguel Ángel.Hablamos de un barrio muy abierto donde se mezclan sin prejuicio restaurantes sofisticados (Sergi Arola Gastro, La Caña o Atelier Belge) con tabernas populares. Hablamos de un barrio poblado de galerías de arte (Astarté, Elvira González, Marlborough), de salas de exposiciones como la del Canal de Isabel II (construida dentro de una inmensa cisterna), o de museos como el de Sorolla o el de la antigua estación de Metro de Chamberí. Sin dejar de lado la diversión nocturna en clubes y locales. Por nombrar solo algunos: la mítica Sala Clamores, el Moma Fifty Six o el ya clásico Club Fortuny."" ";"Piso en venta en Almagro, Madrid";"1100000";"106";"1";"5ª";"-3.6918209";"40.4286657"
"5";"https://www.idealista.com/inmueble/30061587/";" ""Promora Madrid vende piso en EL VISO. 370m2 aproximadamente. Terraza 125m2. 5 dormitorios, 4 baños. Plaza de garaje. Promora presenta esta fantástica vivienda obra del afamado arquitecto Gutierrez soto. Destaca por sus amplias estancias y sus altas posibilidades de reforma. Consta de un salón muy amplio con gran cristalera, comedor independiente y amplio despacho con excelente luz natural. En la zona de descanso disponemos de cinco dormitorios tres de ellos con baño en suite y dos compartiendo un baño. Su gran cocina, dispone de entrada de servicio, comedor de diario y office. Uno de los elementos más destacados es su impresionante terraza de 125m2 muy tranquila y acogedora. Otra de sus posibilidades es segregar la vivienda en dos. Plaza de garaje en la misma finca. Conserje.Probablemente sea la mejor zona residencial de Madrid y el mejor ejemplo de arquitectura racionalista en España. Hablamos de una superficie de algo más de un kilómetro cuadrado formado por casas unifamiliares de dos alturas inspiradas en las obras del austriaco Adolf Loos. Construido durante la Segunda República y diseñado por Rafael Bergamín, El Viso tiene un elegante regusto a historia contemporánea. De hecho, en muchas de estas casas vivieron algunos de los intelectuales de la época. Pero más allá de su pasado, hoy día El Viso es un auténtico lujo inmobiliario. No en vano, para algunos se ha convertido en “la isla del tesoro” de Madrid porque la crisis no se ha notado en el valor de sus propiedades. Si usted busca un oasis residencial, probablemente El Viso sea la mejor elección. Apenas hay oficinas y locales, porque prácticamente lo componen viviendas con jardín dentro de un perímetro que limita con la Castellana, Concha Espina, María de Molina y Príncipe de Vergara. En realidad, El Viso es un pequeño pueblo, un “exclusivo retiro urbano” en el centro de Madrid. Es decir, tranquilidad absoluta, pero eso sí, con excelentes comunicaciones y a un paso de Chamberí, del barrio del Salamanca y del hermoso parque de Berlín."" ";"Piso en venta en calle del príncipe de vergara, El Viso, Madrid";"1135000";"370";"6";"1ª";"-3.6807944";"40.4425311"
"6";"https://www.idealista.com/inmueble/29651442/";" ""Promora Madrid vende piso exclusivo de nueva construcción en el Barrio de SALAMANCA-CASTELLANA. 245m2 aproximadamente, 4 dormitorios, 4 baños y aseo. Finca con portero.Vivienda de nueva construcción situada en una de las arterias mas importantes del barrio de Salamanca. Su situación y sus altas calidades hacen de ella una casa exclusiva. La cocina se entrega amueblada y equipada con electrodomésticos de alta gama. Calefacción por suelo radiante y aire acondicionado por conductos.Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo.En este epicentro del lujo se localiza la conocida “Milla de Oro”: un área comercial donde tienen su sede marcas prestigiosas como Dior, Chanel, Prada o Tiffany y donde Promora ha abierto una nueva oficina. Tiendas como Gallery, BD o Vitra y restaurantes como Ramsés o No, responden a los gustos de un life style moderno y sofisticado. Hablamos de una zona dinámica y segura, de grandes aceras, con un parking casi ilimitado y con una interesante vida nocturna: Nxt Club, Déjate Besar o Le Boutique Club.No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el museo Lázaro Galdiano. Sin olvidar sus árboles frondosos y la cercanía al parque del Retiro, el gran pulmón verde del centro de Madrid."" ";"Piso en venta en Castellana, Madrid";"1915000";"245";"4";"5ª";"-3.6855399";"40.4316521"
"7";"https://www.idealista.com/inmueble/29680558/";" ""Promora Madrid vende piso exclusivo en el Barrio de SALAMANCA-CASTELLANA. Zona prime. Aproximadamente 255m2 de piso con una gran terraza. 3 dormitorios, 2 baños. Zona de servicio completa, trastero, garaje.Promora presenta esta excelente vivienda en una de las mejores zonas prime de Madrid, en pleno corazón del Barrio de Salamanca. Consta de una generosa zona de recibo con un gran hall, salón con chimenea y salida a terraza de 20m2 con posibilidades de ampliación y cocina office con una muy buena zona de servicio. Aseo de visitas. Un segundo distribuidor da paso a dos amplias habitaciones que comparten baño y a la habitación principal, también con salida a la terraza y vestidor y baño en suite.La vivienda destaca por su ubicación privilegiada y su singular diseñoOrientación este-oeste, conserje.Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo.En este epicentro del lujo se localiza la conocida “Milla de Oro”: un área comercial donde tienen su sede marcas prestigiosas como Dior, Chanel, Prada o Tiffany y donde Promora ha abierto una nueva oficina. Tiendas como Gallery, BD o Vitra y restaurantes como Ramsés o No, responden a los gustos de un life style moderno y sofisticado. Hablamos de una zona dinámica y segura, de grandes aceras, con un parking casi ilimitado y con una interesante vida nocturna: Nxt Club, Déjate Besar o Le Boutique Club.No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el museo Lázaro Galdiano. Sin olvidar sus árboles frondosos y la cercanía al parque del Retiro, el gran pulmón verde del centro de Madrid."" ";"Piso en venta en Castellana, Madrid";"1800000";"307";"4";"3ª";"-3.6829355";"40.4285218"
"8";"https://www.idealista.com/inmueble/33713158/";" ""Promora Madrid vende chalet de nueva construcción en CHAMARTÍN-CIUDAD JARDÍN. 350m2 aproximadamente en parcela de 400m2. Dividido en tres plantas. Cuatro dormitorios, cuatro baños en suite. Garaje. Promora presenta este chalet en exclusiva ubicado en una de las principales calles de Ciudad jardin cercana al distrito financiero: una de las zonas más prestigiosas del norte de Madrid; donde se albergan varias embajadas, dispone de amplias zonas verdes como el parque de Berlin y de instalaciones deportivas como el club de tenis Chamartín, varios colegios internacionales y zonas de ocio y restauración. Chalet independiente a estrenar cuyas altas calidades y situación hacen de ella una vivienda única. Cuenta con tres plantas. Se distribuye en un amplio hall distribuidor con acceso al salón amplio y luminoso, cocina y aseo de invitados. En la primera planta se encuentran dos dormitorios muy amplios con baños en suite. La segunda planta disfruta de otros dos dormitorios con baños en suite y una amplia terraza. El jardín empedrado está preparado para la instalación de piscina-spa. Garaje independiente para un coche y zona descubierta para aparcar dos o tres coches más. Cuenta con el hueco y la preinstalación para alojar un ascensor que comunicaría las tres plantas. Calefacción por caldera de gas-ciudad y placas solares. Todas las persianas son blindadas y motorizadas."" ";" Casa o chalet independiente en venta en Ciudad Jardín, Madrid";"2700000";"350";"4";"Hipoteca 6.930 eur/mes - ";"-3.6693978";"40.4502582"
"9";"https://www.idealista.com/inmueble/33529959/";" ""Promora Madrid vende piso de lujo en CHAMARTIN-NUEVA ESPAÑA. Vivienda de reciente construcción, con piscina de invierno y verano y con vistas privilegiadas. 167m2 aproximadamente. 3 dormitorios, 2 baños. Plaza de garaje. Trastero. Gimnasio y saunas. Conserje 7 días a la semana.Promora presenta este piso exclusivo situado en una finca de nueva construcción. Sus vistas y su estado hacen de ella una vivienda única. Se distribuye en un amplio hall que da acceso a su espectacular salón en dos ambientes con amplios ventanales y fantásticas vistas. La zona de descanso dispone de tres dormitorios dobles y dos baños de mármol, el principal con baño en suite con ducha de obra. Los otros dos dormitorios comparten un baño con bañera de hidromasaje. Cocina de gran tamaño con zona de comedor de diario y zona de tendedero. Vivienda con altas calidades: tarima de jatoba, persianas motorizadas, aire acondicionado por conductos y calefacción individual. La urbanización cerrada cuenta con piscina climatizada y descubierta en verano, gimnasio y saunas. Conserje siete dias a la semana. Una plaza de garaje para coche grande y dos motos."" ";"Piso en venta en Nueva España, Madrid";"1075000";"167";"3";"3ª";"-3.6767016";"40.4684301"
"10";"https://www.idealista.com/inmueble/31977601/";" ""Promora Madrid vende ático-dúplex en el Barrio de CHAMBERÍ-ALMAGRO. 256m2 en escritura. 3 dormitorios, 3 baños, 1 aseo. Zona de servicio completa. Piscina, gimnasio, squash, sauna en el edificio.Garaje y trastero incluidos en el precio. Bonito y luminoso ático dúplex con magnífica ubicación en el barrio de Almagro, cerca de la Castellana. La planta baja, de unos 116m2, se distribuye en un amplio y luminoso salón, cocina, aseo de invitados y habitación de servicio completa. En la segunda planta encontramos la habitación principal con terraza, baño en suite y vestidor, y dos dormitorios que comparten un baño moderno y actual.Escalera con lucernario.Caldera individual, A. A F/C con termostatos.Piscina climatizada, gimnasio, sauna, jardín con zona de estar.Cuatro ascensores más un montacargas;  Plaza de garaje amplia incluida en el precio de venta, con acceso directo a la vivienda.Trastero 10m2. Portero con vigilancia las 24 horas.Dicen sus vecinos que Chamberí es uno de los barrios más castizos de Madrid. Y nos les falta razón, aunque también es unos de los más elegantes. Un paseo por sus calles nos hace disfrutar de hermosísimos arbolados, de plazas acogedoras como la de Olavide y de edificios emblemáticos como el Hospital de Maudes, la Casa de las Flores o los palacetes del conocido “Triángulo de Oro”: un área donde se instaló a finales del siglo XIX y principios del XX gran parte de la aristocracia madrileña y que va desde el paseo de la Castellana hasta a las calles Génova, Almagro y Miguel Ángel.Hablamos de un barrio muy abierto donde se mezclan sin prejuicio restaurantes sofisticados (Sergi Arola Gastro, La Caña o Atelier Belge) con tabernas populares. Hablamos de un barrio poblado de galerías de arte (Astarté, Elvira González, Marlborough), de salas de exposiciones como la del Canal de Isabel II (construida dentro de una inmensa cisterna), o de museos como el de Sorolla o el de la antigua estación de Metro de Chamberí. Sin dejar de lado la diversión nocturna en clubes y locales. Por nombrar solo algunos: la mítica Sala Clamores, el Moma Fifty Six o el ya clásico Club Fortuny."" ";"Ático en venta en Almagro, Madrid";"1200000";"256";"4";"6ª";"-3.691893";"40.4387169"
